"";"code_ecole";"nom_ecole";"commune";"academie";"densite";"secteur";"rep";"classes";"eleves"
"41751";"0891126R";"ECOLE MATERNELLE PUBLIQUE -";"LUCY-LE-BOIS";"DIJON";"Rural à habitat dispersé";"PUBLIC";0;1;22
"41810";"0900089H";"ECOLE MATERNELLE PUBLIQUE LACHAPELLE SOUS ROUGEMONT";"LACHAPELLE-SOUS-ROUGEMONT";"BESANCON";"Rural à habitat dispersé";"PUBLIC";0;1;22
"41990";"0910178Z";"ECOLE ELEMENTAIRE PUBLIQUE LOUIS MOREAU";"ETAMPES";"VERSAILLES";"Centres urbains intermédiaires";"PUBLIC";0;9;197
"42053";"0910302J";"ECOLE ELEMENTAIRE PUBLIQUE JEAN BAPTISTE COROT";"LISSES";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;8;182
"42098";"0910384Y";"ECOLE ELEMENTAIRE PUBLIQUE THOMAS GOBERT";"SACLAY";"VERSAILLES";"Ceintures urbaines";"PUBLIC";0;6;136
"42099";"0910390E";"ECOLE ELEMENTAIRE PUBLIQUE DAVID REGNIER - PAUL FORT";"VERRIERES-LE-BUISSON";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;18;410
"42111";"0910416H";"ECOLE ELEMENTAIRE PUBLIQUE ALPHONSE DAUDET";"EGLY";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;12;278
"42159";"0910511L";"ECOLE ELEMENTAIRE PUBLIQUE ARISTIDE BRIAND";"SAVIGNY-SUR-ORGE";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;16;384
"42178";"0910536N";"ECOLE MATERNELLE PUBLIQUE ARISTIDE BRIAND";"SAVIGNY-SUR-ORGE";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;7;197
"42202";"0910563T";"ECOLE MATERNELLE PUBLIQUE IRENE JOLIOT-CURIE";"MORSANG-SUR-ORGE";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;4;90
"42346";"0910905P";"ECOLE ELEMENTAIRE PRIVEE INSTITUTION MOREAU";"MONTLHERY";"VERSAILLES";"Grands centres urbains";"PRIVE";0;6;40
"42349";"0910909U";"ECOLE PRIMAIRE PRIVEE SAINTE SUZANNE";"ORSAY";"VERSAILLES";"Grands centres urbains";"PRIVE";0;13;327
"42362";"0910961A";"ECOLE ELEMENTAIRE PUBLIQUE ORANGIS";"RIS-ORANGIS";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;20;359
"42462";"0911239C";"ECOLE MATERNELLE PUBLIQUE LES PRES HAUTS";"SAINT-GERMAIN-LES-CORBEIL";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;4;120
"42464";"0911241E";"ECOLE MATERNELLE PUBLIQUE LES SAULES";"CHAMPLAN";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;4;94
"42484";"0911298S";"ECOLE ELEMENTAIRE PUBLIQUE JULES VALLES";"SAINT-GERMAIN-LES-ARPAJON";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;8;185
"42509";"0911364N";"ECOLE ELEMENTAIRE PUBLIQUE PASTEUR";"ATHIS-MONS";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;18;310
"42531";"0911393V";"ECOLE MATERNELLE PUBLIQUE JEAN MOULIN";"PALAISEAU";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;4;82
"42576";"0911504R";"ECOLE MATERNELLE PUBLIQUE ECOLE DE TOURNEMIRE";"LES ULIS";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;6;116
"42643";"0911739W";"ECOLE MATERNELLE PUBLIQUE HAMEAU DE MAINVILLE";"DRAVEIL";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;4;91
"42659";"0911829U";"ECOLE MATERNELLE PUBLIQUE SIMONE DE BEAUVOIR";"ETAMPES";"VERSAILLES";"Centres urbains intermédiaires";"PUBLIC";1;4;71
"42756";"0912425S";"ECOLE PRIMAIRE PUBLIQUE SAINT EXUPERY";"SAINT-PIERRE-DU-PERRAY";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;15;363
"42821";"0920395E";"ECOLE ELEMENTAIRE PUBLIQUE FERDINAND BUISSON";"BOULOGNE-BILLANCOURT";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;18;447
"42835";"0920437A";"ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY";"SURESNES";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;11;259
"42910";"0920540M";"ECOLE MATERNELLE PUBLIQUE LOUIS PASTEUR";"GENNEVILLIERS";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;3;50
"42911";"0920541N";"ECOLE MATERNELLE PUBLIQUE SOPHIE SCHOLL";"ISSY-LES-MOULINEAUX";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;8;180
"42918";"0920551Z";"ECOLE MATERNELLE PUBLIQUE SEINE";"BOULOGNE-BILLANCOURT";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;6;142
"42970";"0920712Z";"ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY";"RUEIL-MALMAISON";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;13;337
"43002";"0920784C";"ECOLE MATERNELLE PUBLIQUE VAL D'OR";"SAINT-CLOUD";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;7;187
"43068";"0921149Z";"ECOLE MATERNELLE PUBLIQUE LA FONTAINE";"ANTONY";"VERSAILLES";"#N/A";"PUBLIC";0;5;99
"43072";"0921221C";"ECOLE ELEMENTAIRE PUBLIQUE CLOS SAINT-MARCEL";"SCEAUX";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;13;324
"43105";"0921462P";"ECOLE ELEMENTAIRE PUBLIQUE ALBERT PETIT";"BAGNEUX";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;15;337
"43167";"0921685G";"ECOLE ELEMENTAIRE PUBLIQUE PAUL LANGEVIN";"NANTERRE";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;8;158
"43213";"0921923R";"ECOLE MATERNELLE PUBLIQUE LES PONCEAUX";"ISSY-LES-MOULINEAUX";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;7;163
"43216";"0921944N";"ECOLE ELEMENTAIRE PUBLIQUE CHARLES DE GAULLE A";"CLAMART";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;14;233
"43398";"0930147E";"ECOLE ELEMENTAIRE PUBLIQUE JULIE-VICTOIRE DAUBIE";"LES PAVILLONS-SOUS-BOIS";"CRETEIL";"Grands centres urbains";"PUBLIC";0;17;397
"43506";"0930383L";"ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES";"MONTREUIL";"CRETEIL";"Grands centres urbains";"PUBLIC";0;12;275
"43549";"0930430M";"ECOLE MATERNELLE PUBLIQUE HENRI SELLIER";"BONDY";"CRETEIL";"Grands centres urbains";"PUBLIC";1;10;167
"43638";"0930527T";"ECOLE MATERNELLE PUBLIQUE DIDEROT";"MONTREUIL";"CRETEIL";"Grands centres urbains";"PUBLIC";1;11;191
"43639";"0930528U";"ECOLE MATERNELLE PUBLIQUE DANIELLE CASANOVA";"ROMAINVILLE";"CRETEIL";"Grands centres urbains";"PUBLIC";0;7;166
"43664";"0930563G";"ECOLE MATERNELLE PUBLIQUE HENRI BARBUSSE";"BOBIGNY";"CRETEIL";"Grands centres urbains";"PUBLIC";1;10;185
"43812";"0930840H";"ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO";"MONTFERMEIL";"CRETEIL";"Grands centres urbains";"PUBLIC";1;15;265
"43846";"0930986S";"ECOLE MATERNELLE PUBLIQUE LOUIS PASTEUR";"NEUILLY-SUR-MARNE";"CRETEIL";"Grands centres urbains";"PUBLIC";0;10;256
"43850";"0930990W";"ECOLE PRIMAIRE PUBLIQUE JEAN LURCAT";"L'ILE-SAINT-DENIS";"CRETEIL";"Grands centres urbains";"PUBLIC";1;16;226
"43889";"0931102T";"ECOLE PRIMAIRE PRIVEE ST JOSEPH";"LE PRE-SAINT-GERVAIS";"CRETEIL";"Grands centres urbains";"PRIVE";0;8;201
"43918";"0931243W";"ECOLE ELEMENTAIRE PUBLIQUE PAUL ELUARD 2";"AULNAY-SOUS-BOIS";"CRETEIL";"Grands centres urbains";"PUBLIC";1;6;99
"44132";"0931888X";"ECOLE MATERNELLE PUBLIQUE PABLO PICASSO";"MONTREUIL";"CRETEIL";"Grands centres urbains";"PUBLIC";1;6;117
"44146";"0931993L";"ECOLE MATERNELLE PUBLIQUE CHARLEMAGNE";"VILLEPINTE";"CRETEIL";"Grands centres urbains";"PUBLIC";1;6;113
"44156";"0932051Z";"ECOLE PRIMAIRE PUBLIQUE JULES VALLES";"SAINT-OUEN";"CRETEIL";"Grands centres urbains";"PUBLIC";0;12;251
"44202";"0932565H";"ECOLE MATERNELLE PUBLIQUE ANGELA DAVIS";"LA COURNEUVE";"CRETEIL";"Grands centres urbains";"PUBLIC";1;8;127
"44222";"0932623W";"ECOLE ELEMENTAIRE PUBLIQUE HENRI BARBUSSE";"CLICHY-SOUS-BOIS";"CRETEIL";"Grands centres urbains";"PUBLIC";1;12;187
"44256";"0932718Z";"ECOLE MATERNELLE PUBLIQUE LOUIS ET MADELEINE ODRU";"MONTREUIL";"CRETEIL";"Grands centres urbains";"PUBLIC";1;10;183
"44269";"0932763Y";"ECOLE ELEMENTAIRE PUBLIQUE SIMONE DE BEAUVOIR";"DRANCY";"CRETEIL";"Grands centres urbains";"PUBLIC";0;14;233
"44323";"0940221E";"ECOLE ELEMENTAIRE PUBLIQUE CAMILLE CLAUDEL";"THIAIS";"CRETEIL";"Grands centres urbains";"PUBLIC";0;12;298
"44523";"0940639J";"ECOLE ELEMENTAIRE PUBLIQUE SAINT EXUPERY A";"VILLENEUVE-SAINT-GEORGES";"CRETEIL";"Grands centres urbains";"PUBLIC";1;15;241
"44540";"0940698Y";"ECOLE ELEMENTAIRE PUBLIQUE LE PLATEAU";"SUCY-EN-BRIE";"CRETEIL";"Grands centres urbains";"PUBLIC";0;13;321
"44546";"0940710L";"ECOLE ELEMENTAIRE PUBLIQUE EDOUARD HERRIOT";"VILLIERS-SUR-MARNE";"CRETEIL";"Grands centres urbains";"PUBLIC";0;12;288
"44561";"0940729G";"ECOLE MATERNELLE PUBLIQUE PARC DU CHATEAU";"VILLECRESNES";"CRETEIL";"Grands centres urbains";"PUBLIC";0;5;126
"44617";"0940975Z";"ECOLE PRIMAIRE PRIVEE SAINT JOSEPH";"GENTILLY";"CRETEIL";"Grands centres urbains";"PRIVE";0;8;212
"44628";"0940996X";"ECOLE PRIMAIRE PRIVEE NOTRE-DAME";"SAINT-MANDE";"CRETEIL";"Grands centres urbains";"PRIVE";0;15;413
"44643";"0941107T";"ECOLE MATERNELLE PUBLIQUE LE HAMEAU DES TILLEULS";"THIAIS";"CRETEIL";"Grands centres urbains";"PUBLIC";0;4;97
"44701";"0941318X";"ECOLE ELEMENTAIRE PUBLIQUE LEO ORVILLE";"CRETEIL";"CRETEIL";"Grands centres urbains";"PUBLIC";1;14;247
"44799";"0941626G";"ECOLE MATERNELLE PUBLIQUE REVEILLON";"VILLECRESNES";"CRETEIL";"Grands centres urbains";"PUBLIC";0;4;82
"44816";"0941757Z";"ECOLE MATERNELLE PUBLIQUE PIERRE MENDES-FRANCE";"CRETEIL";"CRETEIL";"Grands centres urbains";"PUBLIC";0;4;110
"44953";"0950061A";"ECOLE ELEMENTAIRE PUBLIQUE P VAILLANT COUTURIER 1";"ARGENTEUIL";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;19;316
"45023";"0950201C";"ECOLE ELEMENTAIRE PUBLIQUE LE CENTRE-HENRI RENAULT";"MERIEL";"VERSAILLES";"Ceintures urbaines";"PUBLIC";0;9;224
"45065";"0950290Z";"ECOLE ELEMENTAIRE PUBLIQUE PAUL BERT";"BEAUCHAMP";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;14;379
"45145";"0950454C";"ECOLE PRIMAIRE PUBLIQUE ARNAUD BELTRAME";"LE THILLAY";"VERSAILLES";"Ceintures urbaines";"PUBLIC";0;7;175
"45146";"0950455D";"ECOLE PRIMAIRE PUBLIQUE SIMONE VEIL";"LE THILLAY";"VERSAILLES";"Ceintures urbaines";"PUBLIC";0;7;174
"45149";"0950463M";"ECOLE ELEMENTAIRE PUBLIQUE ALBERT BOUCHER";"BELLOY-EN-FRANCE";"VERSAILLES";"Bourgs ruraux";"PUBLIC";0;7;168
"45163";"0950492U";"ECOLE PRIMAIRE PUBLIQUE -";"BONNEUIL-EN-FRANCE";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;7;154
"45257";"0950617E";"ECOLE MATERNELLE PUBLIQUE PAULINE KERGOMARD";"SARCELLES";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;9;159
"45295";"0950695P";"ECOLE MATERNELLE PUBLIQUE HENRI FILLETTE";"ERAGNY";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;3;65
"45335";"0950820A";"ECOLE ELEMENTAIRE PUBLIQUE MARCEL LELONG";"SARCELLES";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;18;335
"45500";"0951253W";"ECOLE ELEMENTAIRE PUBLIQUE FERDINAND BUISSON";"VILLIERS-LE-BEL";"VERSAILLES";"Grands centres urbains";"PUBLIC";1;14;232
"45507";"0951260D";"ECOLE MATERNELLE PUBLIQUE LE BOIS MAILLARD";"MARLY-LA-VILLE";"VERSAILLES";"Centres urbains intermédiaires";"PUBLIC";0;5;117
"45618";"0951626B";"ECOLE ELEMENTAIRE PUBLIQUE LE NOYER";"JOUY-LE-MOUTIER";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;10;213
"45619";"0951627C";"ECOLE MATERNELLE PUBLIQUE LE NOYER";"JOUY-LE-MOUTIER";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;5;117
"45725";"0952248C";"ECOLE ELEMENTAIRE PUBLIQUE L'ATLANTIS";"CERGY";"VERSAILLES";"Grands centres urbains";"PUBLIC";0;10;220
"45734";"0952289X";"ECOLE PRIMAIRE CLAUDE SCHILMOLLER";"BRUYERES-SUR-OISE";"VERSAILLES";"Ceintures urbaines";"PUBLIC";0;6;146
"45817";"6200493S";"ECOLE PRIMAIRE PUBLIQUE VERO";"VERO";"CORSE";"#N/A";"PUBLIC";0;3;65
"45852";"7200055X";"ECOLE ELEMENTAIRE PUBLIQUE SANTO PIETRO DI VENACO";"SANTO-PIETRO-DI-VENACO";"CORSE";"#N/A";"PUBLIC";0;1;13
"45882";"7200204J";"ECOLE PRIMAIRE PUBLIQUE GALERIA BILINGUE LCC";"GALERIA";"CORSE";"#N/A";"PUBLIC";0;2;28
"45901";"7200240Y";"ECOLE ELEMENTAIRE PUBLIQUE CATERI BILINGUE LCC";"CATERI";"CORSE";"#N/A";"PUBLIC";0;1;13
"45911";"7200296J";"ECOLE ELEMENTAIRE PUBLIQUE AGHIONE";"AGHIONE";"CORSE";"#N/A";"PUBLIC";1;2;22
"45969";"7200633A";"ECOLE MATERNELLE PUBLIQUE LUCCIANA CROCETTA";"LUCCIANA";"CORSE";"#N/A";"PUBLIC";0;8;176
"45979";"7200724Z";"ECOLE PRIMAIRE VALLE D'ALESANI BILINGUE LCC";"VALLE-D'ALESANI";"CORSE";"#N/A";"PUBLIC";0;1;11
"46133";"9710580D";"ECOLE PRIMAIRE PUBLIQUE MARIGOT";"VIEUX-HABITANTS";"GUADELOUPE";"Ceintures urbaines";"PUBLIC";0;6;98
"46187";"9710736Y";"ECOLE MATERNELLE PUBLIQUE ROSE NELSON";"SAINT-CLAUDE";"GUADELOUPE";"Ceintures urbaines";"PUBLIC";0;4;81
"46306";"9720189Y";"ECOLE ELEMENTAIRE PUBLIQUE GROS MORNE A";"GROS-MORNE";"MARTINIQUE";"Ceintures urbaines";"PUBLIC";1;8;92
"46341";"9720251R";"ECOLE ELEMENTAIRE PUBLIQUE RIVIERE SALEE B";"RIVIERE-SALEE";"MARTINIQUE";"Ceintures urbaines";"PUBLIC";0;9;150
"46359";"9720284B";"ECOLE PRIMAIRE PUBLIQUE MORNE LAVALEUR";"SAINT-ESPRIT";"MARTINIQUE";"Ceintures urbaines";"PUBLIC";0;6;131
"46429";"9720461U";"ECOLE PRIMAIRE OZANAM";"SCHOELCHER";"MARTINIQUE";"Grands centres urbains";"PUBLIC";0;4;76
"46557";"9730159K";"ECOLE ELEMENTAIRE PUBLIQUE JACQUES LONY";"REMIRE-MONTJOLY";"GUYANE";"Ceintures urbaines";"PUBLIC";0;14;243
"46720";"9740155A";"ECOLE ELEMENTAIRE PUBLIQUE HENRI MORANGE";"SAINT-ANDRE";"REUNION";"Centres urbains intermédiaires";"PUBLIC";1;19;330
"46738";"9740184G";"ECOLE PRIMAIRE PUBLIQUE ILET A MALHEUR";"LA POSSESSION";"REUNION";"#N/A";"PUBLIC";0;1;4
"46744";"9740192R";"ECOLE PRIMAIRE PUBLIQUE BRAS DES CHEVRETTES";"SAINT-ANDRE";"REUNION";"Centres urbains intermédiaires";"PUBLIC";1;11;209
"46839";"9740332T";"ECOLE PRIMAIRE PUBLIQUE BENJAMIN MOLOISE";"SAINT-PIERRE";"REUNION";"Centres urbains intermédiaires";"PUBLIC";1;17;240
"46856";"9740359X";"ECOLE ELEMENTAIRE PUBLIQUE MARTIN LUTHER KING";"SAINT-PIERRE";"REUNION";"Centres urbains intermédiaires";"PUBLIC";1;8;86
"46860";"9740363B";"ECOLE ELEMENTAIRE PUBLIQUE JEAN-PAUL SARTRE";"SAINT-PIERRE";"REUNION";"Centres urbains intermédiaires";"PUBLIC";1;32;526
"46978";"9740607S";"ECOLE MATERNELLE PUBLIQUE FRANCOISE MOLLARD";"SAINT-DENIS";"REUNION";"Grands centres urbains";"PUBLIC";1;20;371
"47120";"9741073Y";"ECOLE ELEMENTAIRE PUBLIQUE CENTRALE";"SAINT-DENIS";"REUNION";"Grands centres urbains";"PUBLIC";0;16;333
"47198";"9760020T";"ECOLE ELEMENTAIRE PUBLIQUE DEMBENI 1";"DEMBENI";"MAYOTTE";"Centres urbains intermédiaires";"PUBLIC";1;22;386
"47233";"9760066T";"ECOLE ELEMENTAIRE PUBLIQUE VILLAGE";"MAMOUDZOU";"MAYOTTE";"Grands centres urbains";"PUBLIC";1;19;372
"47292";"9760170F";"ECOLE MATERNELLE PUBLIQUE BANDRELE MATERNELLE";"BANDRELE";"MAYOTTE";"Bourgs ruraux";"PUBLIC";1;12;348
"47326";"9760223N";"ECOLE MATERNELLE PUBLIQUE MTSANGAMOUJI PLATEAU MATERNELLE";"M'TSANGAMOUJI";"MAYOTTE";"Petites villes";"PUBLIC";1;6;164
"47348";"9760257A";"ECOLE PRIMAIRE PUBLIQUE ONGOJOU PRIMAIRE";"DEMBENI";"MAYOTTE";"Centres urbains intermédiaires";"PUBLIC";1;18;423
"47391";"9760514E";"ECOLE ELEMENTAIRE PUBLIQUE KAHANI 2 ELEMENTAIRE";"OUANGANI";"MAYOTTE";"Petites villes";"PUBLIC";1;16;289
"47411";"9760541J";"ECOLE PRIMAIRE PUBLIQUE LABATTOIR 1 LA FERME";"DZAOUDZI";"MAYOTTE";"Centres urbains intermédiaires";"PUBLIC";1;15;401
